23002062	0
23349886	0
23499307	0
23418434	0
22586482	0
22197537	0
22837322	0
22907634	0
22750045	0
23757241	0
22608212	0
22985883	0
23002174	0
22450741	0
22859823	0
22259211	0
22564838	0
22814464	0
22960561	0
22532261	0
22233267	0
22864604	0
22955175	0
22535996	0
22680642	0
22066869	0
21784166	0
22024921	0
21948963	0
21743871	0
21746950	0
21672081	0
21572985	0
21347680	0
21595038	0
21268281	0
20882039	0
20705506	0
21595798	0
19924398	0
20182526	0
20644645	0
20661301	0
20151104	0
20109309	0
20130023	0
20132035	0
20456313	0
20715929	0
19589540	0
19273557	0
18496868	0
19201056	0
19753609	0
19917683	0
19319582	0
19701815	0
18664275	0
18779359	0
18614658	0
18359757	0
18272709	0
18094124	0
17216207	0
17449620	0
17376630	0
17675327	0
17259424	0
17581194	0
17703097	0
17471438	0
17625191	0
17947734	0
17267637	0
17581783	0
16957237	0
16964268	0
16390977	0
16954260	0
16734624	0
16385058	0
16980462	0
16541137	0
16651068	0
15815031	0
16038741	0
15753218	0
15631541	0
15759142	0
15750475	0
15808314	0
15449710	0
15528685	0
15023428	0
15004093	0
15246504	0
15515095	0
12897565	0
12810807	0
14576128	0
12682126	0
14605162	0
12374887	0
11955921	0
11687475	0
11722906	0
11698365	0
11340539	0
11526177	0
11136954	0
10689522	0
10617278	0
24443745	1
24607962	1
24497838	1
24409289	1
23327936	1
23726845	1
23601134	1
23408836	1
23454194	1
23650073	1
23059457	1
23984798	1
23937714	1
23950916	1
23900241	1
22610697	1
23474329	1
23637916	1
23758631	1
21822313	1
22822065	1
21911005	1
22547681	1
22336179	1
22906125	1
22841487	1
22431266	1
22934110	1
22470541	1
20947216	1
22841688	1
22456181	1
22885031	1
21901759	1
22606307	1
21209379	1
22100666	1
21464983	1
21738757	1
21395563	1
21931736	1
21789222	1
21408062	1
21714909	1
21262765	1
21737422	1
21765926	1
22141344	1
21317874	1
21851062	1
21917559	1
21685331	1
21731535	1
21738745	1
21311220	1
22355589	1
20466946	1
20847039	1
20456017	1
20682848	1
19070401	1
20828852	1
21179447	1
21179406	1
19748189	1
20226693	1
20231377	1
20092628	1
20300622	1
19672298	1
19520808	1
19567405	1
20948987	1
19416532	1
19523850	1
19127293	1
19038969	1
19597107	1
19564919	1
19915665	1
19570030	1
19657234	1
19621073	1
20018732	1
19460297	1
18957951	1
19322201	1
19369214	1
19748357	1
18593214	1
18545695	1
18281616	1
18522719	1
18585688	1
18829526	1
18284614	1
18560586	1
18818083	1
18641687	1
18599363	1
17640290	1
18259607	1
18648646	1
16982174	1
18081424	1
17188679	1
17412520	1
17266762	1
17988385	1
17072341	1
17455326	1
17397968	1
17374782	1
17449454	1
17392799	1
17368428	1
17569758	1
17499630	1
16414292	1
16169203	1
16868257	1
16619041	1
16249312	1
16815140	1
17086191	1
17205118	1
15907206	1
15882354	1
16154938	1
15897889	1
15784695	1
16394137	1
15358662	1
15048733	1
14718387	1
15079859	1
14766980	1
15306638	1
15492022	1
15465086	1
15480415	1
15452088	1
15118671	1
14962646	1
12621118	1
14741760	1
12639960	1
14667255	1
12575950	1
12606941	1
12942997	1
12629581	1
12614757	1
12438686	1
12061863	1
12191758	1
12149460	1
12363385	1
12109875	1
11592851	1
11481453	1
11576761	1
11689646	1
11248336	1
11478936	1
11389478	1
11710954	1
11116097	1
10922068	1
10482277	1
10389838	1
9921901	1
9707586	1
9482882	1
9209265	1
9568537	1
9058754	1
8956871	1
9096115	1
9169157	1
