27423344	0
26972475	0
26910256	0
26777773	0
26842107	0
26315278	0
26823268	0
26789257	0
25982515	0
27830164	0
26152280	0
25953892	0
25572654	0
26275360	0
25543118	0
26165748	0
25394403	0
24965548	0
26287823	0
25660760	0
26488166	0
26321233	0
25832856	0
26002411	0
25066026	0
24268471	0
24174267	0
24525810	0
25065692	0
24836086	0
25133871	0
25066001	0
24342773	0
25048425	0
24587569	0
24848214	0
24657714	0
25335825	0
24824481	0
25285900	0
25055173	0
24445990	0
24311550	0
24813670	0
24262818	0
25121991	0
24764545	0
25108277	0
24930394	0
24636689	0
24339138	0
24414086	0
24080206	0
23611138	0
24105778	0
24197169	0
23744444	0
24021723	0
24788688	0
24275580	0
24727307	0
25216464	0
23941368	0
25203032	0
25130265	0
23777337	0
24916319	0
24749755	0
24122225	0
24142844	0
24142810	0
24172024	0
22472876	0
23841856	0
23318526	0
23702450	0
23734913	0
23959152	0
23219570	0
23298386	0
23787037	0
23237317	0
24156883	0
23632836	0
23619200	0
23895510	0
23702448	0
23164048	0
23337869	0
24108418	0
24117909	0
23604083	0
22941743	0
23851972	0
22717193	0
24351501	0
23639948	0
23744442	0
22640482	0
23982565	0
23845415	0
23265954	0
24021878	0
22803807	0
23507136	0
22348421	0
22251707	0
22398106	0
22737989	0
22389545	0
22717026	0
22704639	0
23043090	0
22101205	0
22429433	0
22223618	0
22539781	0
22578079	0
22546597	0
22674921	0
21541696	0
23091423	0
21890841	0
22525953	0
22363027	0
22215001	0
21826444	0
22719977	0
22849957	0
21422028	0
22848531	0
22194183	0
22699043	0
22808099	0
22245185	0
22211693	0
22789670	0
22617653	0
21402626	0
20459882	0
20846727	0
21623488	0
21947654	0
21427741	0
20924855	0
20660520	0
21146371	0
21439170	0
21555491	0
20813508	0
22084265	0
21439172	0
21263010	0
21357883	0
21762180	0
20705720	0
21303551	0
20952453	0
21200072	0
20860888	0
20946203	0
19939324	0
21037219	0
20884953	0
20565960	0
20044667	0
20807965	0
20819985	0
20471077	0
20682811	0
19627644	0
20418067	0
21073712	0
21114808	0
20961444	0
20822809	0
18059416	0
19478292	0
19949196	0
19832996	0
19016475	0
18535998	0
18691701	0
19832786	0
19215630	0
18626557	0
19320699	0
19794196	0
19414712	0
19345418	0
19386357	0
19341547	0
19700005	0
17916594	0
17977480	0
18978312	0
18413657	0
18498636	0
18757973	0
18441331	0
18056223	0
18562177	0
18448170	0
18438732	0
18489620	0
17387443	0
17662880	0
17470953	0
17698979	0
17919157	0
18055953	0
17272287	0
17676252	0
17680850	0
17993363	0
17602015	0
16923632	0
16524956	0
16880488	0
16317207	0
16687260	0
16983489	0
17074950	0
16987407	0
16439045	0
16038933	0
16756579	0
16935470	0
16388070	0
16738341	0
16880479	0
16438740	0
17032695	0
16816300	0
16319407	0
15994567	0
15760925	0
15686802	0
15902411	0
15994568	0
15624073	0
16091859	0
15863747	0
15802686	0
16048645	0
15918347	0
15841683	0
15800152	0
16135624	0
16135856	0
16125903	0
15066893	0
14971636	0
15369576	0
15516546	0
15501901	0
15339826	0
15583900	0
15184691	0
15491496	0
15516545	0
12785461	0
12745306	0
12745311	0
12883070	0
12611782	0
12880939	0
12821693	0
12697577	0
14504730	0
14638593	0
12785473	0
12598664	0
12745317	0
12745310	0
12877400	0
14594914	0
12724242	0
12622309	0
12745315	0
12697207	0
12777345	0
12745305	0
12745313	0
12745308	0
12745319	0
12745318	0
12668371	0
11832251	0
11983647	0
12472639	0
12456516	0
12456517	0
12011200	0
12026909	0
12460217	0
12411264	0
12356654	0
12195541	0
11719921	0
11230033	0
11230032	0
11465780	0
11561021	0
11689401	0
11689396	0
11689395	0
11513373	0
10964867	0
11097077	0
11059994	0
10912212	0
11097076	0
10327838	0
10227220	0
9439489	0
9746021	0
9457142	0
9483690	0
9483679	0
9122310	0
9403903	0
9373424	0
9122306	0
9234456	0
9234455	0
9300520	0
8732321	0
7766536	0
7892614	0
8189180	0
7989174	0
7916100	0
8289034	0
1411744	0
1494077	0
1352565	0
1583440	0
1792557	0
2245273	0
2289095	0
2145992	0
3224249	0
23282362	1
21620455	1
23201146	1
23940535	1
22138367	1
25582406	1
18174430	1
12677071	1
21214587	1
20451468	1
26926792	1
25043008	1
25447483	1
23095094	1
18379873	1
11452300	1
11343109	1
23788825	1
25136545	1
24814579	1
26909056	1
19727194	1
24878321	1
23911689	1
